plane_name,nation,rank,battle_rating,max_speed,turn_time,climb_rate,wing_rip_speed,combat_flap_rip_speed,image_url
M.B.174A-3,France,I,2.7,537,19.0,11.6,680,330,https://wiki.warthunder.com/images/thumb/6/6c/GarageImage_M.B.174A-3.jpg/800px-GarageImage_M.B.174A-3.jpg
M.B.175T,France,II,3.3,450,26.0,7.9,680,330,https://wiki.warthunder.com/images/thumb/d/dd/GarageImage_M.B.175T.jpg/800px-GarageImage_M.B.175T.jpg
M.D.450B Barougan,France,V,7.7,942,24.0,28.0,1030,627,https://wiki.warthunder.com/images/thumb/a/a0/GarageImage_M.D.450B_Barougan.jpg/800px-GarageImage_M.D.450B_Barougan.jpg
M.D.450B Ouragan,France,V,7.7,942,24.0,28.0,1030,627,https://wiki.warthunder.com/images/thumb/2/22/GarageImage_M.D.450B_Ouragan.jpg/800px-GarageImage_M.D.450B_Ouragan.jpg
M.D.452 IIA,France,V,8.0,"1,030",25.0,37.0,1108,627,https://wiki.warthunder.com/images/thumb/0/0e/GarageImage_M.D.452_IIA.jpg/800px-GarageImage_M.D.452_IIA.jpg
M.D.452 IIC,France,V,8.3,"1,044",24.8,40.0,1108,627,https://wiki.warthunder.com/images/thumb/f/f9/GarageImage_M.D.452_IIC.jpg/800px-GarageImage_M.D.452_IIC.jpg
M.S.405C1,France,I,2.0,475,19.4,13.5,756,N/A,https://wiki.warthunder.com/images/thumb/6/66/GarageImage_M.S.405C1.jpg/800px-GarageImage_M.S.405C1.jpg
M.S.406C1,France,I,2.0,483,20.0,12.3,756,N/A,https://wiki.warthunder.com/images/thumb/3/3d/GarageImage_M.S.406C1.jpg/800px-GarageImage_M.S.406C1.jpg
M.S.410,France,II,2.3,477,20.0,11.9,756,N/A,https://wiki.warthunder.com/images/thumb/6/6b/GarageImage_M.S.410.jpg/800px-GarageImage_M.S.410.jpg
Martin 167-A3,France,I,2.0,479,21.0,9.0,574,325,https://wiki.warthunder.com/images/thumb/4/4b/GarageImage_Martin_167-A3.jpg/800px-GarageImage_Martin_167-A3.jpg
Milan,France,VI,9.7,"2,194",27.0,160.0,"1,460",N/A,https://wiki.warthunder.com/images/thumb/6/63/GarageImage_Milan.jpg/800px-GarageImage_Milan.jpg
Mirage 2000-5F,France,VIII,12.0,"2,351",25.0,195.0,"1,512",-,https://wiki.warthunder.com/images/thumb/f/f7/GarageImage_Mirage_2000-5F.jpg/800px-GarageImage_Mirage_2000-5F.jpg
Mirage 2000C-S5,France,VIII,11.7,"2,351",25.0,195.0,"1,512",-,https://wiki.warthunder.com/images/thumb/3/36/GarageImage_Mirage_2000C-S5.jpg/800px-GarageImage_Mirage_2000C-S5.jpg
Mirage 2000D-R1,France,VIII,11.3,"2,340",25.5,192.0,"1,512",-,https://wiki.warthunder.com/images/thumb/4/48/GarageImage_Mirage_2000D-R1.jpg/800px-GarageImage_Mirage_2000D-R1.jpg
Mirage 5F,France,VII,10.0,"2,160",28.0,140.0,"1,460",N/A,https://wiki.warthunder.com/images/thumb/f/f3/GarageImage_Mirage_5F.jpg/800px-GarageImage_Mirage_5F.jpg
Mirage F1C,France,VII,11.3,"2,228",27.0,155.0,"1,457",575,https://wiki.warthunder.com/images/thumb/e/e2/GarageImage_Mirage_F1C.jpg/800px-GarageImage_Mirage_F1C.jpg
Mirage F1C-200,France,VII,11.3,"2,228",27.0,155.0,"1,457",575,https://wiki.warthunder.com/images/thumb/f/f8/GarageImage_Mirage_F1C-200.jpg/800px-GarageImage_Mirage_F1C-200.jpg
Mirage F1CT,France,VII,11.3,"2,228",27.0,155.0,"1,457",575,https://wiki.warthunder.com/images/thumb/1/1f/GarageImage_Mirage_F1CT.jpg/800px-GarageImage_Mirage_F1CT.jpg
Mirage IIIC,France,VII,10.3,"2,160",28.0,140.0,"1,460",-,https://wiki.warthunder.com/images/thumb/f/f4/GarageImage_Mirage_IIIC.jpg/800px-GarageImage_Mirage_IIIC.jpg
Mirage IIIE,France,VII,10.3,"2,157",28.0,139.2,"1,460",-,https://wiki.warthunder.com/images/thumb/3/36/GarageImage_Mirage_IIIE.jpg/800px-GarageImage_Mirage_IIIE.jpg
Mystere IVA,France,VI,8.7,"1,109",25.0,37.0,"1,166",620,https://wiki.warthunder.com/images/thumb/6/65/GarageImage_Mystere_IVA.jpg/800px-GarageImage_Mystere_IVA.jpg
N.C.223.3,France,II,3.0,400,29.0,6.4,450,491,https://wiki.warthunder.com/images/thumb/2/21/GarageImage_N.C.223.3.jpg/800px-GarageImage_N.C.223.3.jpg
NC.900,France,IV,5.0,652,22.8,14.1,912,N/A,https://wiki.warthunder.com/images/thumb/1/10/GarageImage_NC.900.jpg/800px-GarageImage_NC.900.jpg
▄P-39Q-25,France,III,3.7,591,18.0,20.3,886,427,https://wiki.warthunder.com/images/thumb/0/00/GarageImage_P-39Q-25_%28France%29.jpg/800px-GarageImage_P-39Q-25_%28France%29.jpg
▄P-40F-5 Lafayette,France,II,2.7,615,20.0,11.2,819,595,https://wiki.warthunder.com/images/thumb/6/69/GarageImage_P-40F-5_Lafayette_%28France%29.jpg/800px-GarageImage_P-40F-5_Lafayette_%28France%29.jpg
▄P-47D-22-RE,France,III,3.7,695,25.0,10.0,885,498,https://wiki.warthunder.com/images/thumb/a/a8/GarageImage_P-47D-22-RE_%28France%29.jpg/800px-GarageImage_P-47D-22-RE_%28France%29.jpg
▄P-63C-5,France,III,4.0,663,23.0,21.7,887,378,https://wiki.warthunder.com/images/thumb/0/0d/GarageImage_P-63C-5_%28France%29.jpg/800px-GarageImage_P-63C-5_%28France%29.jpg
Pallier's D.510,France,I,1.3,394,13.0,19.2,576,-,https://wiki.warthunder.com/images/thumb/e/ed/GarageImage_Pallier%27s_D.510.jpg/800px-GarageImage_Pallier%27s_D.510.jpg
▄PB4Y-2,France,IV,5.3,404,38.0,3.5,599,N/A,https://wiki.warthunder.com/images/thumb/e/e9/GarageImage_PB4Y-2_%28France%29.jpg/800px-GarageImage_PB4Y-2_%28France%29.jpg
▄PBY-5A Late,France,I,1.7,282,30.0,5.1,0,N/A,https://wiki.warthunder.com/images/thumb/9/92/GarageImage_PBY-5A_Late_%28France%29.jpg/800px-GarageImage_PBY-5A_Late_%28France%29.jpg
Potez 630,France,II,2.3,426,22.0,8.3,710,346,https://wiki.warthunder.com/images/thumb/9/9c/GarageImage_Potez_630.jpg/800px-GarageImage_Potez_630.jpg
Potez 631,France,II,2.3,430,21.0,7.4,710,346,https://wiki.warthunder.com/images/thumb/3/3c/GarageImage_Potez_631.jpg/800px-GarageImage_Potez_631.jpg
Potez 633,France,I,1.7,440,20.0,7.3,710,346,https://wiki.warthunder.com/images/thumb/d/d2/GarageImage_Potez_633.jpg/800px-GarageImage_Potez_633.jpg
S.O.4050 Vautour IIA,France,VI,9.0,"1,100",32.0,52.0,"1,166",584,https://wiki.warthunder.com/images/thumb/7/7a/GarageImage_S.O.4050_Vautour_IIA.jpg/800px-GarageImage_S.O.4050_Vautour_IIA.jpg
S.O.4050 Vautour IIB,France,VI,9.0,"1,107",32.0,55.0,"1,166",584,https://wiki.warthunder.com/images/thumb/6/61/GarageImage_S.O.4050_Vautour_IIB.jpg/800px-GarageImage_S.O.4050_Vautour_IIB.jpg
S.O.4050 Vautour IIN,France,VI,9.0,"1,100",32.0,52.0,"1,166",584,https://wiki.warthunder.com/images/thumb/4/4e/GarageImage_S.O.4050_Vautour_IIN.jpg/800px-GarageImage_S.O.4050_Vautour_IIN.jpg
S.O.4050 Vautour IIN (late),France,V,8.3,"1,100",32.0,52.0,"1,166",584,https://wiki.warthunder.com/images/thumb/7/74/GarageImage_S.O.4050_Vautour_IIN_%28late%29.jpg/800px-GarageImage_S.O.4050_Vautour_IIN_%28late%29.jpg
S.O.8000 Narval,France,IV,5.7,730,25.0,16.0,900,450,https://wiki.warthunder.com/images/thumb/8/82/GarageImage_S.O.8000_Narval.jpg/800px-GarageImage_S.O.8000_Narval.jpg
▄SB2C-5,France,III,3.7,459,23.0,6.1,656,503,https://wiki.warthunder.com/images/thumb/f/f1/GarageImage_SB2C-5_%28France%29.jpg/800px-GarageImage_SB2C-5_%28France%29.jpg
▄Seafire LF Mk.III,France,IV,5.0,592,16.2,19.5,760,N/A,https://wiki.warthunder.com/images/thumb/3/31/GarageImage_Seafire_LF_Mk.III_%28France%29.jpg/800px-GarageImage_Seafire_LF_Mk.III_%28France%29.jpg
Super Etendard,France,VII,10.0,"1,380",32.0,97.0,"1,263","1,263",https://wiki.warthunder.com/images/thumb/c/ce/GarageImage_Super_Etendard.jpg/800px-GarageImage_Super_Etendard.jpg
Super Mystere B2,France,VI,9.0,"1,199",31.0,61.0,"1,265",620,https://wiki.warthunder.com/images/thumb/f/f3/GarageImage_Super_Mystere_B2.jpg/800px-GarageImage_Super_Mystere_B2.jpg
␙Super Mystere B2,France,VI,9.0,"1,199",31.0,61.0,"1,265",620,https://wiki.warthunder.com/images/thumb/4/4d/GarageImage_Super_Mystere_B2_%28YouTube_Cup%29.jpg/800px-GarageImage_Super_Mystere_B2_%28YouTube_Cup%29.jpg
V-156-F,France,I,1.0,360,22.0,6.2,740,N/A,https://wiki.warthunder.com/images/thumb/f/f2/GarageImage_V-156-F.jpg/800px-GarageImage_V-156-F.jpg
V.G.33C-1,France,II,2.7,558,19.0,13.4,800,N/A,https://wiki.warthunder.com/images/thumb/a/ac/GarageImage_V.G.33C-1.jpg/800px-GarageImage_V.G.33C-1.jpg
Vautour IIA IDF/AF,France,VI,9.0,"1,100",32.0,52.0,"1,166",584,https://wiki.warthunder.com/images/thumb/4/4a/GarageImage_Vautour_IIA_IDFAF.jpg/800px-GarageImage_Vautour_IIA_IDFAF.jpg
VB.10-02,France,III,4.7,710,24.0,15.4,820,498,https://wiki.warthunder.com/images/thumb/5/59/GarageImage_VB.10-02.jpg/800px-GarageImage_VB.10-02.jpg
VB.10C-1,France,III,4.0,710,24.0,15.4,820,498,https://wiki.warthunder.com/images/thumb/8/87/GarageImage_VB.10C-1.jpg/800px-GarageImage_VB.10C-1.jpg
▄Yak-3,France,III,4.3,654,17.4,21.3,685,N/A,https://wiki.warthunder.com/images/thumb/e/ed/GarageImage_Yak-3_%28France%29.jpg/800px-GarageImage_Yak-3_%28France%29.jpg
A21A-3,Sweden,IV,4.3,640,20.0,15.5,683,445,https://wiki.warthunder.com/images/thumb/3/37/GarageImage_A21A-3.jpg/800px-GarageImage_A21A-3.jpg
A21RB,Sweden,V,6.7,850,24.0,24.5,787,438,https://wiki.warthunder.com/images/thumb/8/87/GarageImage_A21RB.jpg/800px-GarageImage_A21RB.jpg
A28B,Sweden,V,8.0,882,24.0,22.0,888,495,https://wiki.warthunder.com/images/thumb/9/90/GarageImage_A28B.jpg/800px-GarageImage_A28B.jpg
A29B,Sweden,V,8.0,"1,015",29.0,25.0,1102,800,https://wiki.warthunder.com/images/thumb/e/ec/GarageImage_A29B.jpg/800px-GarageImage_A29B.jpg
A32A,Sweden,VI,9.0,"1,094",34.0,55.0,1160,524,https://wiki.warthunder.com/images/thumb/8/8d/GarageImage_A32A.jpg/800px-GarageImage_A32A.jpg
A32A Röd Adam,Sweden,VI,9.0,"1,094",34.0,55.0,1160,524,https://wiki.warthunder.com/images/thumb/d/de/GarageImage_A32A_R%C3%B6d_Adam.jpg/800px-GarageImage_A32A_R%C3%B6d_Adam.jpg
AJ37,Sweden,VII,10.3,"1,948",25.0,190.0,"1,536",N/A,https://wiki.warthunder.com/images/thumb/4/4d/GarageImage_AJ37.jpg/800px-GarageImage_AJ37.jpg
AJS37,Sweden,VII,11.0,___,__._,__._,"1,536",-,https://wiki.warthunder.com/images/thumb/7/71/GarageImage_AJS37.jpg/800px-GarageImage_AJS37.jpg
▄Ar 196 A-5,Sweden,I,1.3,320,21.0,7.0,570,___,https://wiki.warthunder.com/images/thumb/6/69/GarageImage_Ar_196_A-5_%28Sweden%29.jpg/800px-GarageImage_Ar_196_A-5_%28Sweden%29.jpg
▄B-239,Sweden,II,2.3,460,16.0,14.2,761,425,https://wiki.warthunder.com/images/thumb/7/75/GarageImage_B-239_%28Sweden%29.jpg/800px-GarageImage_B-239_%28Sweden%29.jpg
B17A,Sweden,I,1.7,435,19.0,10.5,620,386,https://wiki.warthunder.com/images/thumb/6/64/GarageImage_B17A.jpg/800px-GarageImage_B17A.jpg
B17B,Sweden,I,1.3,395,20.0,6.0,620,386,https://wiki.warthunder.com/images/thumb/3/3e/GarageImage_B17B.jpg/800px-GarageImage_B17B.jpg
B18A,Sweden,II,2.7,465,30.0,7.0,735,467,https://wiki.warthunder.com/images/thumb/1/1b/GarageImage_B18A.jpg/800px-GarageImage_B18A.jpg
B18B,Sweden,III,4.0,570,27.0,11.5,735,467,https://wiki.warthunder.com/images/thumb/f/f1/GarageImage_B18B.jpg/800px-GarageImage_B18B.jpg
B3C,Sweden,I,1.3,395,17.0,7.7,430,310,https://wiki.warthunder.com/images/thumb/c/ce/GarageImage_B3C.jpg/800px-GarageImage_B3C.jpg
▄Bf 109 G-2,Sweden,IV,4.3,682,19.0,23.1,790,437,https://wiki.warthunder.com/images/thumb/3/35/GarageImage_Bf_109_G-2_%28Sweden%29.jpg/800px-GarageImage_Bf_109_G-2_%28Sweden%29.jpg
▄Bf 109 G-6,Sweden,IV,4.7,668,20.0,19.5,790,437,https://wiki.warthunder.com/images/thumb/2/2d/GarageImage_Bf_109_G-6_%28Sweden%29.jpg/800px-GarageImage_Bf_109_G-6_%28Sweden%29.jpg
▄Bf 109 G-6 Erla,Sweden,IV,4.7,668,20.0,19.5,790,437,https://wiki.warthunder.com/images/thumb/3/38/GarageImage_Bf_109_G-6_Erla_%28Sweden%29.jpg/800px-GarageImage_Bf_109_G-6_Erla_%28Sweden%29.jpg
▄Fokker D.XXI,Sweden,II,2.0,425,16.0,14.2,735,N/A,https://wiki.warthunder.com/images/thumb/2/28/GarageImage_Fokker_D.XXI_%28Sweden%29.jpg/800px-GarageImage_Fokker_D.XXI_%28Sweden%29.jpg
▄Fokker D.XXI-3,Sweden,I,1.7,425,16.0,14.2,735,N/A,https://wiki.warthunder.com/images/thumb/8/81/GarageImage_Fokker_D.XXI-3_%28Sweden%29.jpg/800px-GarageImage_Fokker_D.XXI-3_%28Sweden%29.jpg
▄Hurricane Mk I/L,Sweden,II,2.3,525,15.0,10.9,660,268,https://wiki.warthunder.com/images/thumb/3/3a/GarageImage_Hurricane_Mk_IL_%28Sweden%29.jpg/800px-GarageImage_Hurricane_Mk_IL_%28Sweden%29.jpg
Iacobi's J8A,Sweden,I,1.0,414,16.0,15.7,600,N/A,https://wiki.warthunder.com/images/thumb/3/3a/GarageImage_Iacobi%27s_JA8.jpg/800px-GarageImage_Iacobi%27s_JA8.jpg
J11,Sweden,I,1.3,429,19.2,17.2,578,N/A,https://wiki.warthunder.com/images/thumb/0/0d/GarageImage_J11.jpg/800px-GarageImage_J11.jpg
J20,Sweden,II,2.0,529,16.0,16.2,740,457,https://wiki.warthunder.com/images/thumb/3/38/GarageImage_J20.jpg/800px-GarageImage_J20.jpg
J21A-1,Sweden,IV,4.3,640,20.0,15.5,683,445,https://wiki.warthunder.com/images/thumb/8/8a/GarageImage_J21A-1.jpg/800px-GarageImage_J21A-1.jpg
J21A-2,Sweden,IV,4.3,640,20.0,15.5,683,445,https://wiki.warthunder.com/images/thumb/9/99/GarageImage_J21A-2.jpg/800px-GarageImage_J21A-2.jpg
J21RA,Sweden,V,6.7,799,24.0,21.0,787,437,https://wiki.warthunder.com/images/thumb/a/a6/GarageImage_J21RA.jpg/800px-GarageImage_J21RA.jpg
J22-A,Sweden,II,3.0,560,20.0,10.8,670,487,https://wiki.warthunder.com/images/thumb/9/9a/GarageImage_J22-A.jpg/800px-GarageImage_J22-A.jpg
J22-B,Sweden,III,3.7,560,21.0,10.5,670,487,https://wiki.warthunder.com/images/thumb/b/b6/GarageImage_J22-B.jpg/800px-GarageImage_J22-B.jpg
J26,Sweden,III,4.3,710,22.0,18.9,901,644,https://wiki.warthunder.com/images/thumb/8/8b/GarageImage_J26.jpg/800px-GarageImage_J26.jpg
J26 David,Sweden,III,3.7,708,21.0,16.2,853,676,https://wiki.warthunder.com/images/thumb/0/0f/GarageImage_J26_David.jpg/800px-GarageImage_J26_David.jpg
J29A,Sweden,V,7.7,"1,015",29.0,25.0,1102,800,https://wiki.warthunder.com/images/thumb/8/85/GarageImage_J29A.jpg/800px-GarageImage_J29A.jpg
J29D,Sweden,V,8.7,"1,040",29.0,59.0,1102,800,https://wiki.warthunder.com/images/thumb/d/d2/GarageImage_J29D.jpg/800px-GarageImage_J29D.jpg
J29F,Sweden,VI,9.0,"1,040",29.0,59.0,1102,800,https://wiki.warthunder.com/images/thumb/f/f2/GarageImage_J29F.jpg/800px-GarageImage_J29F.jpg
J32B,Sweden,VI,9.3,"1,140",34.0,101.0,1160,524,https://wiki.warthunder.com/images/thumb/a/a7/GarageImage_J32B.jpg/800px-GarageImage_J32B.jpg
J34,Sweden,VI,9.0,"1,109",31.0,56.0,"1,193",603,https://wiki.warthunder.com/images/thumb/7/7b/GarageImage_J34.jpg/800px-GarageImage_J34.jpg
J35A,Sweden,VI,9.7,"2,250",25.0,165.0,"1,417",-,https://wiki.warthunder.com/images/thumb/a/a4/GarageImage_J35A.jpg/800px-GarageImage_J35A.jpg
J35D,Sweden,VII,10.3,"2,250",25.0,180.0,"1,417",-,https://wiki.warthunder.com/images/thumb/b/b6/GarageImage_J35D.jpg/800px-GarageImage_J35D.jpg
J6B,Sweden,I,1.0,325,13.7,16.6,560,N/A,https://wiki.warthunder.com/images/thumb/0/08/GarageImage_J6B.jpg/800px-GarageImage_J6B.jpg
J8A,Sweden,I,1.0,414,16.0,15.7,600,N/A,https://wiki.warthunder.com/images/thumb/e/ed/GarageImage_J8A.jpg/800px-GarageImage_J8A.jpg
JA37C,Sweden,VII,11.0,"1,997",25.0,199.6,"1,536",-,https://wiki.warthunder.com/images/thumb/2/2a/GarageImage_JA37C.jpg/800px-GarageImage_JA37C.jpg
JA37D,Sweden,VIII,11.3,"1,998",25.0,200.0,"1,536",-,https://wiki.warthunder.com/images/thumb/0/03/GarageImage_JA37D.jpg/800px-GarageImage_JA37D.jpg
▄Ju 88 A-4,Sweden,II,3.0,455,30.0,6.8,675,457,https://wiki.warthunder.com/images/thumb/3/30/GarageImage_Ju_88_A-4_%28Sweden%29.jpg/800px-GarageImage_Ju_88_A-4_%28Sweden%29.jpg
▄MiG-21bis,Sweden,VII,11.0,"2,240",37.0,225.0,1365,N/A,https://wiki.warthunder.com/images/thumb/f/f6/GarageImage_MiG-21bis_%28Sweden%29.jpg/800px-GarageImage_MiG-21bis_%28Sweden%29.jpg
Mörkö-Morane,Sweden,II,2.3,525,18.0,16.6,756,N/A,https://wiki.warthunder.com/images/thumb/5/5b/GarageImage_M%C3%B6rk%C3%B6-Morane.jpg/800px-GarageImage_M%C3%B6rk%C3%B6-Morane.jpg
S17BS,Sweden,I,1.0,395,20.0,6.0,500,386,https://wiki.warthunder.com/images/thumb/8/87/GarageImage_S17BS.jpg/800px-GarageImage_S17BS.jpg
Saab J35XS,Sweden,VII,10.7,"2,250",25.0,177.0,"1,417",-,https://wiki.warthunder.com/images/thumb/2/28/GarageImage_Saab_J35XS.jpg/800px-GarageImage_Saab_J35XS.jpg
SAAB-105G,Sweden,V,8.3,947,26.0,46.0,1050,N/A,https://wiki.warthunder.com/images/thumb/e/e3/GarageImage_SAAB-105G.jpg/800px-GarageImage_SAAB-105G.jpg
SAAB-105OE,Sweden,V,8.3,947,26.0,46.0,1050,N/A,https://wiki.warthunder.com/images/thumb/8/80/GarageImage_SAAB-105OE.jpg/800px-GarageImage_SAAB-105OE.jpg
SK60B,Sweden,V,7.0,792,24.0,22.0,934,N/A,https://wiki.warthunder.com/images/thumb/d/d2/GarageImage_SK60B.jpg/800px-GarageImage_SK60B.jpg
T 2,Sweden,I,1.0,310,22.0,5.3,480,402,https://wiki.warthunder.com/images/thumb/6/64/GarageImage_T_2.jpg/800px-GarageImage_T_2.jpg
T18B,Sweden,III,4.3,595,25.0,10.3,735,467,https://wiki.warthunder.com/images/thumb/4/46/GarageImage_T18B.jpg/800px-GarageImage_T18B.jpg
T18B (57),Sweden,III,4.3,592,26.0,10.1,735,467,https://wiki.warthunder.com/images/thumb/2/21/GarageImage_T18B_%2857%29.jpg/800px-GarageImage_T18B_%2857%29.jpg
▄Vampire FB 52A,Sweden,V,8.0,882,24.0,22.0,888,496,https://wiki.warthunder.com/images/thumb/1/1d/GarageImage_Vampire_FB_52A_%28Sweden%29.jpg/800px-GarageImage_Vampire_FB_52A_%28Sweden%29.jpg
VL Myrsky II,Sweden,II,2.3,535,18.0,10.0,650,355,https://wiki.warthunder.com/images/thumb/e/e7/GarageImage_VL_Myrsky_II.jpg/800px-GarageImage_VL_Myrsky_II.jpg
VL Pyörremyrsky,Sweden,III,4.3,620,18.0,18.5,790,437,https://wiki.warthunder.com/images/thumb/b/b2/GarageImage_VL_Py%C3%B6rremyrsky.jpg/800px-GarageImage_VL_Py%C3%B6rremyrsky.jpg
A-4E,Israel,VI,8.7,"1,081",37.0,39.7,"1,167",592,https://wiki.warthunder.com/images/thumb/5/5e/GarageImage_A-4E_%28Israel%29.jpg/800px-GarageImage_A-4E_%28Israel%29.jpg
A-4E Early (M),Israel,VI,8.7,"1,080",37.0,47.0,"1,167",592,https://wiki.warthunder.com/images/thumb/0/0b/GarageImage_A-4E_Early_%28M%29_%28Israel%29.jpg/800px-GarageImage_A-4E_Early_%28M%29_%28Israel%29.jpg
A-4H,Israel,VI,8.3,"1,087",34.0,55.0,"1,167",592,https://wiki.warthunder.com/images/thumb/4/46/GarageImage_A-4H_%28Israel%29.jpg/800px-GarageImage_A-4H_%28Israel%29.jpg
Ayit,Israel,VI,9.3,"1,105",32.0,67.0,"1,167",592,https://wiki.warthunder.com/images/thumb/e/e1/GarageImage_Ayit.jpg/800px-GarageImage_Ayit.jpg
B-17G,Israel,IV,5.3,510,36.0,4.6,516,383,https://wiki.warthunder.com/images/thumb/0/05/GarageImage_B-17G_%28Israel%29.jpg/800px-GarageImage_B-17G_%28Israel%29.jpg
Barak II,Israel,VIII,12.3,"2,110",22.5,265.0,"1,555",-,https://wiki.warthunder.com/images/thumb/c/ca/GarageImage_Barak_II.jpg/800px-GarageImage_Barak_II.jpg
F-84F,Israel,VI,8.3,"1,102",28.0,38.0,1187,533,https://wiki.warthunder.com/images/thumb/3/39/GarageImage_F-84F_%28Israel%29.jpg/800px-GarageImage_F-84F_%28Israel%29.jpg
Kfir C.2,Israel,VII,11.0,"2,374",27.0,204.5,"1,460",-,https://wiki.warthunder.com/images/thumb/7/78/GarageImage_Kfir_C.2.png/800px-GarageImage_Kfir_C.2.png
Kfir C.7,Israel,VII,11.3,"2,388",27.0,224.6,"1,460",N/A,https://wiki.warthunder.com/images/thumb/8/89/GarageImage_Kfir_C.7.jpg/800px-GarageImage_Kfir_C.7.jpg
Kfir Canard,Israel,VII,10.7,"2,376",27.0,205.0,"1,460",-,https://wiki.warthunder.com/images/thumb/0/0f/GarageImage_Kfir_Canard.jpg/800px-GarageImage_Kfir_Canard.jpg
Kurnass,Israel,VII,11.0,"2,140",26.0,190.0,1458,607,https://wiki.warthunder.com/images/thumb/7/7f/GarageImage_Kurnass.jpg/800px-GarageImage_Kurnass.jpg
Kurnass 2000,Israel,VIII,11.3,"2,140",26.0,190.0,1458,"1,458",https://wiki.warthunder.com/images/thumb/8/83/GarageImage_Kurnass_2000.jpg/800px-GarageImage_Kurnass_2000.jpg
M.D.450B Ouragan,Israel,V,7.7,942,24.0,28.0,1030,627,https://wiki.warthunder.com/images/thumb/0/00/GarageImage_M.D.450B_Ouragan_%28Israel%29.jpg/800px-GarageImage_M.D.450B_Ouragan_%28Israel%29.jpg
Meteor F.8,Israel,V,8.0,962,23.0,40.2,999,495,https://wiki.warthunder.com/images/thumb/5/5b/GarageImage_Meteor_F.8_%28Israel%29.jpg/800px-GarageImage_Meteor_F.8_%28Israel%29.jpg
Meteor NF.13,Israel,V,7.7,962,23.0,38.0,999,495,https://wiki.warthunder.com/images/thumb/d/db/GarageImage_Meteor_NF.13_%28Israel%29.jpg/800px-GarageImage_Meteor_NF.13_%28Israel%29.jpg
Mystere IVA,Israel,VI,8.7,"1,109",25.0,37.0,"1,166",620,https://wiki.warthunder.com/images/thumb/e/e1/GarageImage_Mystere_IVA_%28Israel%29.jpg/800px-GarageImage_Mystere_IVA_%28Israel%29.jpg
Nesher,Israel,VII,10.0,"2,160",28.0,140.0,"1,460",N/A,https://wiki.warthunder.com/images/thumb/7/7d/GarageImage_Nesher.jpg/800px-GarageImage_Nesher.jpg
Netz,Israel,VIII,12.3,"2,156",19.5,305.0,"1,555",N/A,https://wiki.warthunder.com/images/thumb/3/32/GarageImage_Netz.jpg/800px-GarageImage_Netz.jpg
P-51D-20-NA,Israel,IV,4.3,710,22.0,18.9,901,644,https://wiki.warthunder.com/images/thumb/0/0f/GarageImage_P-51D-20-NA_%28Israel%29.jpg/800px-GarageImage_P-51D-20-NA_%28Israel%29.jpg
Sa'ar,Israel,VI,9.0,"1,148",36.0,41.0,"1,265",620,https://wiki.warthunder.com/images/thumb/1/1b/GarageImage_Sa%27ar.jpg/800px-GarageImage_Sa%27ar.jpg
Sakeen,Israel,IV,3.3,590,22.0,11.0,790,438,https://wiki.warthunder.com/images/thumb/a/a9/GarageImage_Sakeen.jpg/800px-GarageImage_Sakeen.jpg
Sambad,Israel,VI,9.0,"1,199",31.0,61.0,"1,265",620,https://wiki.warthunder.com/images/thumb/d/d6/GarageImage_Sambad.jpg/800px-GarageImage_Sambad.jpg
Shahak,Israel,VII,10.0,"2,160",28.0,140.0,"1,460",-,https://wiki.warthunder.com/images/thumb/b/b6/GarageImage_Shahak.jpg/800px-GarageImage_Shahak.jpg
Spitfire LF Mk.IXe Weizman's,Israel,IV,5.7,690,14.8,31.8,774,N/A,https://wiki.warthunder.com/images/thumb/7/7c/GarageImage_Spitfire_LF_Mk.IXe_Weizman%27s_%28Israel%29.jpg/800px-GarageImage_Spitfire_LF_Mk.IXe_Weizman%27s_%28Israel%29.jpg
Spitfire Mk IXc,Israel,IV,4.3,650,17.2,19.5,774,N/A,https://wiki.warthunder.com/images/thumb/a/a9/GarageImage_Spitfire_Mk_IXc_%28Israel%29.jpg/800px-GarageImage_Spitfire_Mk_IXc_%28Israel%29.jpg
Spitfire Mk.IX (CW),Israel,IV,5.7,690,14.8,31.8,774,N/A,https://wiki.warthunder.com/images/thumb/9/92/GarageImage_Spitfire_Mk.IX_%28CW%29_%28Israel%29.jpg/800px-GarageImage_Spitfire_Mk.IX_%28CW%29_%28Israel%29.jpg
Vautour IIA,Israel,VI,9.0,"1,100",32.0,52.0,"1,166",584,https://wiki.warthunder.com/images/thumb/7/7b/GarageImage_Vautour_IIA_%28Israel%29.jpg/800px-GarageImage_Vautour_IIA_%28Israel%29.jpg
Vautour IIN,Israel,VI,9.0,"1,100",32.0,52.0,"1,166",584,https://wiki.warthunder.com/images/thumb/8/8c/GarageImage_Vautour_IIN_%28Israel%29.jpg/800px-GarageImage_Vautour_IIN_%28Israel%29.jpg
